category,title,description,longitude,latitude,image
Entertainment,Liquid Room,"When this storied concert hall moved to Ebisu from seedy Kabukichō, it cleaned up its act – but not its line-up. Liquid Room is still a great place to catch not-quite mainstream performers (and some big names, too). Both Japanese and international bands play here, and every once in a while there's an all-night gig. Tickets can sell out early.",139.710352438466,35.6495262946528,
Attractions,Prada Aoyama,"Of course you could shop here, but pretty much everyone comes just to ogle the curvaceous glass bubbles of the boutique's exterior, designed by Herzog & de Meuron in 2003. This is the building that escalated the design race in the neighbourhood.",139.714433,35.663773,
Attractions,Mega Web,"The highlight of visiting Toyota's bayside showroom is trying out prototypes of their Segway-like personal mobility device, Winglet. English instruction takes place daily from 2pm to 3pm; sign up for one of the limited slots when registration begins at 1.45pm. Riders must be over 140cm.",139.78152,35.62584,
Nightlife,Daikaijū Salon,"Daikaijū are the 'large strange monsters' of Japanese popular cinema, including the likes of Godzilla and Mothra. Get intimately acquainted with them at this eccentric cafe where every surface is covered with monster models. Everything on the menu (drinks and dishes) is ¥800; before 6pm soft drinks cost ¥500. No cover charge, but you have to order one drink per hour.",139.666808,35.710629,
Information,Akiba Info,"If you’re hunting for specific anime or manga merchandise or anything else in Akihabara, try the helpful English-speaking information desk here. There's also a shop that sells a variety of character goods.",139.77239,35.699991,
Attractions,Ueno Zoo,"Japan’s oldest zoo, established in 1882, is home to animals from around the globe, but the biggest attractions are the giant pandas that arrived from China in 2011 – Rī Rī and Shin Shin. Following several disappointments, the two finally had a cub, Xiang Xiang, in 2017. There's also a whole area devoted to lemurs, which makes sense given Tokyoites' love of all things cute.",139.771387967665,35.7162803382422,https://lonelyplanetimages.imgix.net/mastheads/111431236_master.jpg?fit=crop&w=320&h=140
Restaurants,Pokémon Cafe,"Pokémon fans will find it hard to pass on this chance to sample Pikachu-themed food and drink, made with classic kyara-ben (character bentō) techniques (like using thinly sliced daikon and nori to make round anime eyes). While it's predictably overpriced, the food isn't bad for a theme cafe. Seating is by reservation only.",139.774375,35.680255,
Attractions,Myth of Tomorrow,"Okamoto Tarō's mural, Myth of Tomorrow (1967), was commissioned by a Mexican luxury hotel but went missing two years later. It finally turned up in 2003 and, in 2008, the haunting 30m-long work, which depicts the atomic bomb exploding over Hiroshima, was installed inside Shibuya Station. It's on the 2nd floor, on corridor leading to the Inokashira line.",139.702084,35.658342,
Restaurants,Sushi-no-Midori,"Long known for its generous, exceedingly reasonable sushi sets, Sushi-no-Midori is perhaps now a little too well-known: long waits are common during peak hours. Take a number from the ticket machine and, if the line is long, head out for a little shopping. It's least crowded around 3pm on weekdays.",139.6982,35.657889,
Shopping,Pass the Baton,"There are all sorts of treasures to be found at this consignment shop, from 1970s designer duds to delicate teacups, personal castaways to dead stock from long-defunct retailers. It’s in the basement of Omotesandō Hills, but you’ll need to enter from a separate street entrance on Omote-sandō.",139.70747,35.667617,https://lonelyplanetimages.imgix.net/a/g/hi/t/58592d840c71f640651b43d81c1c765b-lpl-img_0106.jpg?fit=crop&w=320&h=140
Nightlife,Gem by Moto,Tiny Gem has a seriously good selection of interesting sakes from ambitious brewers. Start with one of the Gem originals (brewed in collaboration with the bar) – or let owner Chiba-san select one for you. Sake by the glass runs from ¥650 to ¥5000 (but most are on the more reasonable end). Cover charge ¥800; reservations recommended.,139.717512,35.64755,
Nightlife,What the Dickens!,"At this long-time expat hangout, the beer (pints from ¥900) and pub grub are well up to scratch and local bands play for free nightly. It has an unlikely location inside a building that looks like adobe and is decorated with a hummingbird silhouette.",139.708071,35.647585,
Nightlife,Bul.Let’s,"This mellow space plays worldwide trance and ambient sounds for barefoot patrons. Mattresses in the middle of the floor provide refuge from the madding crowd, but don’t get the wrong idea – it’s not always tranquillity.",139.726172010169,35.6610544595256,
Nightlife,AKB48 Cafe,Can't get a ticket to see the 60-strong supergirl pop-group AKB48? Come instead to their official cafe to watch videos of the J-pop phenomenon play on loop and lookalike waitresses serve cutesy concoctions to slack-jawed fans.,139.773098,35.699085,
Attractions,d47 Museum,"Lifestyle brand D&Department combs the country for the platonic ideals of the utterly ordinary: the perfect broom, bottle opener or salt shaker (to name a few examples). See rotating exhibitions of its latest finds from all 47 prefectures at this one-room museum. The excellent d47 design travel store is next door.",139.703436,35.658926,
Restaurants,R2 Supperclub,"This super-slick offering is themed on the speakeasies of the US Prohibition era. Dine on the likes of wagyū steaks, burger sliders or gnocchi Gorgonzola. The stark interior highlights an enormous central bar where, as the clock ticks towards midnight, beautiful people sip cocktails and move to the DJ's groove.",139.730633,35.663703,
Restaurants,d47 Shokudō,"There are 47 prefectures in Japan and d47 serves a changing line-up of teishoku (set meals) that evoke the specialities of each, from the fermented tofu of Okinawa to the stuffed squid of Hokkaidō. A larger menu of small plates is available in the evening.",139.702942,35.658796,
Entertainment,AKB48 Theatre,"Not as red-hot as they once were, this J-pop phenomenon girl group of 60 rotating members continues to perform in shifts at its very own workhouse…er…theatre in the heart of Akihabara. Tickets for shows are awarded by lottery – see the website for further details.",139.771661,35.700505,
Restaurants,Chinese Cafe 8,"This cheap-and-cheerful Chinese restaurant, part of a chain, is known for its golden phallic decor, Peking duck (¥3980) served at any hour, and abrupt service (in that order). Expect to wait in line for dinner at weekends.",139.727629,35.65951,
Events,Sumida-gawa Fireworks,"Held the last Saturday of July, the largest of the summer fireworks shows sees 20,000 pyrotechnic wonders explode over Asakusa.",139.803042,35.713556,
Attractions,Mode Gakuen Cocoon Tower,"This Nishi-Shinjuku landmark building (completed in 2008) is a 50-storey webbed tower designed by Tange Associates. Easily identifiable among the blockier, older skyscrapers, it's handy for navigating.",139.696878152963,35.6915226081526,
Attractions,Saigō Takamori Statue,Near the southern entrance to Ueno-kōen is this unconventional statue of a samurai walking his dog. Saigō Takamori started out supporting the Meiji Restoration but ended up ritually disembowelling himself in defeated opposition to it.,139.77391955667,35.7118787258079,
Attractions,Tod's Omote-sandō,"Pritzker Prize–winner Itō Toyō designed the Tod's boutique (2004). The criss-crossing strips of concrete take their inspiration from the zelkova trees that line the boulevard; impressively, they're also structural.",139.710043715546,35.6659598821537,
Restaurants,Eat More Greens,"Inspired by the greengrocers and farmers markets of NYC, this appealing cafe has an airy interior and an outdoor patio to enjoy a delicious assortment of vegetarian and vegan dishes, including cakes and doughnuts.",139.73574,35.65516,
Restaurants,Meal MUJI Yūrakuchō,Those who subscribe to the Muji lifestyle will be delighted to know that the 'no name brand' experience goes beyond neutral-toned notebooks and linens. Meal MUJI follows the 'simpler is better' mantra with fresh deli fare uncluttered by chemicals and unpronounceable ingredients.,139.764494,35.674886,https://lonelyplanetimages.imgix.net/a/g/hi/t/df76a7cddf5e2ffc37749e591e2eaac8-lpl-00547.jpg?fit=crop&w=320&h=140
Nightlife,Good Beer Faucets,"Good Beer Faucets has 40 shiny taps and a changing line-up of beers that includes some Japanese craft brews. The interior is chrome and concrete, and not at all grungy; the crowd a mix of locals and expats. Come for happy hour (until 8pm Sunday to Thursday) and get ¥200 off any pint.",139.695389,35.660033,
Events,Emperor's New Year Greeting,"On the morning of 2 January, the emperor and imperial family make a brief – and rare – public appearance in an inner courtyard of the Imperial Palace. See the website for how to attend.",139.754301,35.682346,
Shopping,Art Sanctuary Allan West,"In this masterfully converted garage, long-time Yanaka resident Allan West paints gorgeous screens and scrolls in the traditional Japanese style, making his paints from scratch just as local artists have done for centuries. Smaller votive-shaped paintings start at ¥5000; the screens clock in at a cool ¥6 million.",139.767916,35.721526,
Restaurants,Kōenji Gādo-shita,"This is Kōenji's signature nomiyagai (eating and drinking strip), a collection of shabby (and cheap!) stalls selling yakitori (chicken, and other meats or vegetables, grilled on skewers), spruced-up wine bars and more underneath the overhead JR tracks. Since most places are super-tiny, and the rail lines provide cover, there is often seating set outside, on folding tables or overturned beer carts.",139.648837,35.705236,
Attractions,Nakano Sun Mall,"Nakano's vintage 1950s covered shopping arcade has a glass ceiling, which allows natural light to filter in; over 100 shops, ranging from family-run deli counters to national chains; and cute sun-shaped signs.",139.665831,35.706438,
Nightlife,Jicoo the Floating Bar,"For a few nights a week, the futuristic cruise-boat Himiko, designed by manga and anime artist Leiji Matsumoto, morphs into this floating bar. Board on the hour at Hinode pier and the half-hour at Odaiba Kaihin-kōen. The evening-long ‘floating pass’ usually includes some sort of live music; check the schedule online as sometimes events drive up the price.",139.772787,35.629012,
Attractions,JCII Camera Museum,"Among the hundreds of vintage cameras on display here is an 1839 Giroux daguerreotype, the world's first camera. Japan wasn't far behind: the ornate Tsui-kin, Japan's first camera, came out in 1854; it's also part of the museum's collection.",139.74274,35.685925,
Attractions,Five-Storey Pagoda,"On the grounds of Sensō-ji, this 53m-high, five-storey pagoda is a 1973 reconstruction of a pagoda built by Tokugawa Iemitsu in 1648. The current structure is the second-highest pagoda in Japan; it was renovated in 2017.",139.796047,35.714078,
Attractions,3331 Arts Chiyoda,"A major exhibition space, smaller art galleries and creative studios now occupy this former high school, which has evolved into a forward-thinking arts hub for Akiba. It's a fascinating place to explore. On the ground floor, there's a good cafe and a shop selling cute design items, as well as a play area for kids stocked with recycled toys and colourful giant dinosaurs made of old plastic toys.",139.770727,35.703799,
Nightlife,Yanaka Beer Hall,"Exploring Yanesen can be thirsty work so thank heavens for this craft-beer bar, a cosy place with some outdoor seating. It's part of a charming complex of old wooden buildings that also house a bakery-cafe, a bistro and an events space. It has several brews on tap, including a Yanaka lager (¥970) that's only available here.",139.770674,35.722136,
Nightlife,Craft Beer Market Mitsukoshimae,"If trawling Nihombashi's shops has given you a thirst, this craft-beer pub has some 30 kinds of ales and Japanese snacks available, such as fried chicken. It has some outdoor seating.",139.774675,35.68618,
Nightlife,Craft Beer Market Awajichō,"Pizza is the speciality at this branch of the Craft Beer pub chain, where there are some 30 ales available.",139.767466,35.693395,
Nightlife,Craft Beer Market Jimbōchō,"This branch of the Craft Beer microbrewery chain, with some 30 ales available, specialises in roast chicken on its food menu.",139.756984,35.695295,
Attractions,Taro Okamoto Memorial Museum,"A painter and sculpture, Okamoto Tarō was Japan's most recognised artist from the post-WWII period, a rare avant-garde figure with mass appeal. His works are both playful and sinister, life-affirming and chaotic. This small museum, which includes a sculpture garden, is inside the artist's home.",139.715495,35.661315,
Nightlife,Nakame Takkyū Lounge,Takkyū means table tennis and it’s a serious sport in Japan. This hilarious bar looks like a university table-tennis clubhouse – right down to the tatty furniture and posters of star players on the wall. It's in an apartment building next to a parking garage (go all the way down the corridor past the bikes); ring the doorbell for entry. Cover before/after 10pm ¥500/800.,139.700901,35.644825,
Shopping,6% Doki Doki,"Tucked away on an Ura-Hara backstreet, this bubblegum-pink store sells acid-bright accessories that are part raver, part schoolgirl and, according to the shop's name, 'six percent exciting'. We wonder what more excitement would look like! Anyway, it's 100% Harajuku.",139.706629,35.66864,
Restaurants,Takashimaya Restaurant Park,"Of all the department-store food courts in Shinjuku, Takashimaya has the best selection, with three floors of restaurants. Many of the options here are branches of famous chains, like Ningyōchō Imahan (for wagyu, Japanese beef) and Din Tai Feng (for xiaolongbao, Chinese soup dumplings). Most have English menus or plastic food models out front.",139.702299872438,35.6875109884738,
Attractions,Reversible Destiny Lofts,"Designed by husband and wife Arakawa Shūsaku (1936–2010) and Madeleine Gins (1941–2014) and completed in 2005, this housing complex certainly strikes against the mould: created 'in memory of Helen Keller' the nine units have undulating, ridged floors, spherical dens and ceiling hooks for hammocks and swings. All this is meant to create a sensory experience beyond the visual (though the building is plenty colourful). To see the inside, join one of the monthly public tours.",139.538126,35.680586,
Nightlife,Little Nap Coffee Stand,"Near Yoyogi-kōen's often overlooked west gate is this small coffee shop, popular with local dog walkers and joggers. Which isn't to say that convenience is the only appeal here: the lattes and single-origin pour-overs (¥450; from beans roasted at Little Nap's roaster up the street) are excellent.",139.690604,35.671435,https://lonelyplanetimages.imgix.net/a/g/hi/t/0f8307e539112575b328e67048c7ebd3-lpl-00566.jpg?fit=crop&w=320&h=140
Attractions,Meiji-jingū Gyoen,"On the grounds of Meiji-jingū (accessed via the shrine's main approach) is the strolling garden, Meiji-jingū Gyoen. It once belonged to a feudal estate; after it came under imperial control, the Meiji Emperor himself designed the iris garden to please the Empress Shōken. There are peaceful walks, a good dose of privacy at weekdays, and spectacular irises in June.",139.696484,35.674694,
Attractions,Ginza Sony Park,"Up until just after the 2020 Olympics, this corner of the Sukiyabashi crossing will be an innovative public space. At ground level greenery flourishes as 'plant hunter' Seijun Nishihata displays giant specimens from around the world – all for sale. Below ground are four levels hosting a variety of pop-up events and places to eat and drink. Head to the information desk (level B1, 10am to 8pm) to find out what's on and to play with Sony's super-cute robot dog Aibo.",139.76327667067,35.6723507033557,
Nightlife,Craft Beer Market Toranomon,Branch of the microbrew-pub Craft Beer Market with over 30 craft beers on tap (including obscure Japanese brews).,139.751322,35.668694,
Attractions,Beer Museum Yebisu,"Photos, vintage bottles and posters document the rise of Yebisu, and beer in general, in Japan at this small museum located where the actual Yebisu brewery stood from the late 19th century until 1988. At the ‘tasting salon’ you can sample four kinds of Yebisu beer (¥400 each or three smaller glasses for ¥800). It's behind the Mitsukoshi department store at Yebisu Garden Place.",139.714456385068,35.6432254398695,https://lonelyplanetimages.imgix.net/a/g/hi/t/59c3027d5ab149c46a50cb93d19e5cec-beer-museum-yebisu.jpg?fit=crop&w=320&h=140
Attractions,Japanese Sword Museum,For visitors with a keen interest in Japanese sword-making – an art that continues to this day – this museum which relocated to a new building in 2018 features exhibitions from contemporary craftsmen. There's good English information on the different styles and components (and more English-language references for sale in the small gift shop).,139.793633,35.699068,
Attractions,Toguri Museum of Art,"The Toguri Museum of Art has an excellent collection of Edo-era ceramics, displayed in informative, thematic exhibitions with English explanations – great for getting to know the techniques involved in different styles and the symbolism behind the varied motifs.",139.69352,35.661001,
Attractions,Fukagawa Edo Museum,"During the Edo period (1603–1868), Fukagawa was a typical working-class neighbourhood, with narrow alleys and tenement homes. You can get an idea of what it looked like at this museum which features a full-scale recreation of an Edo-era streetscape complete with a fire-lookout tower, buildings you can enter and furnished rooms.",139.8008,35.680917,
Attractions,Fuji TV Building,"Designed by the late, great Kenzō Tange, the Fuji TV headquarters building is easily recognisable by the 1200-tonne orb suspended from the scaffolding-like structure. It's free to take the escalators up to the 7th floor; admission is for the observatories inside the orb.",139.774020149483,35.6265415865541,
Restaurants,Kinokuniya International Supermarket,"Kinokuniya carries expat lifesavers such as Marmite and peanut butter; crusty, wholegrain bread; and cheeses galore (at a price of course).",139.711182,35.663869,
Attractions,Chidori-ga-fuchi,"This section of the moat surrounding the Imperial Palace is one of the city's most popular hanami (cherry blossom viewing) spots. There's a 700m-long pedestrian path (for strolling, not picnicking) alongside the water that's especially pretty when the blossoms are lit up at night.",139.747167,35.691313,
Attractions,Taiko Drum Museum,"There are hundreds of drums from around the world here, including several traditional Japanese taiko. The best part is that you can actually play most of them (those marked with a music note). The shop downstairs sells drums and a lot of other associated traditional crafts.",139.791895,35.71177,
Attractions,Idemitsu Museum of Arts,"This museum's excellent collection of Japanese art is sprinkled with Chinese and Korean pottery and a few stray Western pieces – the result of the lifetime passion of petroleum magnate Idemitsu Sazō. Main exhibits change every few months to showcase different aspects of the collection; on permanent show are works by George Rouault, known for his religious paintings.",139.760996,35.676324,
Shopping,Hanazono-jinja Flea Market,"At this long-running market on the grounds of Hanazono-jinja, vendors deal in antiques, old prints, used kimono and more. You'd have to have a professional eye to score a real deal, but pretty lacquer trays and ceramic sake cups can be found for around ¥1000. Best to go early. Cancelled in the event of rain or a competing shrine festival.",139.705212,35.693659,
Attractions,Tomioka Hachiman-gū,"Founded in 1627, this shrine is famous as the birthplace of the sumo tournament. Around the back of the main building is the yokozuna (sumo grand champions) stone, carved with the names of each of these champion wrestlers. Near the entrance are the two gilded, jewel-studded mikoshi (portable shrines), used in the Fukagawa Hachiman festival in mid-August; the larger one weighs 4.5 tonnes.",139.8,35.67197,
Entertainment,Jazz Spot Intro,"This little club – which gives away a quarter of its floor space to a grand piano – is a gathering spot for local musicians who come for the nearly nightly jam sessions (which run all night on Saturdays). No cover charge unless there's a special performance; one drink minimum order (¥1000, then ¥500 per drink thereafter).",139.706075,35.712902,
Attractions,National Film Archive of Japan,"Here you'll find an archive of Japanese and foreign films, as well as books, periodicals, posters and other materials. There are daily screenings of classic films at bargain prices but few have English subtitles. There are English captions, however, in the worthwhile 7th-floor gallery, which charts the history and evolution of Japanese cinema and also hosts special movie-themed exhibitions.",139.770191,35.67567,
Attractions,National Museum of Nature & Science,"The Japan Gallery here showcases the rich and varied wildlife of the Japanese archipelago, from the bears of Hokkaidō to the giant beetles of Okinawa. Elsewhere in this fascinating museum: a rocket launcher, an Edo-era mummy, and a digital seismograph that charts earthquakes in real time. There’s English signage throughout, plus an English-language audio guide (¥300).",139.776818684949,35.7162562882461,
Shopping,Sumida City Point,"Promoting the many artisans and craft businesses of the Sumida ward area, this showroom sells locally made items, from cosmetics and fashion to soy sauce. There's a cafe where you can sample food specialities, watch craftspeople providing demonstrations, and ask the experts on hand to guide you to specific shops in the area.",139.812355,35.710228,
Restaurants,Trattoria Tsukiji Paradiso!,"Paradise for food lovers, indeed. This charming, aqua-painted trattoria serves seafood pasta dishes that will make you want to lick the plate clean. Its signature linguine is packed with shellfish in a scrumptious tomato, chilli and garlic sauce. Lunch (from ¥980) is a bargain, but you'll need to queue; book for dinner. The menu is in Japanese and Italian.",139.770899,35.663912,
Restaurants,Pepa Cafe Forest,"This restaurant serves uninspired Thai food in an inspired setting: a terrace on the edge of Inokashira-kōen. You can also just stop in for a Thai iced tea or a beer. It’s across the pond, if you’re coming through the park from Kichijōji Station. Expect to queue on weekends.",139.577866,35.699268,
Attractions,Mitsui Memorial Museum,"Stately wood panelling surrounds a small collection of traditional Japanese art and artefacts, including ceramics, paintings and nō (stylised dance-drama) masks, amassed over three centuries by the families behind today’s Mitsui conglomerate.",139.772968924306,35.6862493937554,
Attractions,Daimyo Clock Museum,"Before the 1860s, only samurai lords could see these fascinating clocks, called wadokei, that tell time according to variable hours named after animals of the Chinese zodiac. This one-room museum itself is a ramshackle old building.",139.766302,35.721467,
Shopping,Akihabara Radio Center,"Strictly for old-school electronics otaku (geeks), this two-storey warren of several dozen electronics stalls under the elevated railway is the original, still-beating heart of Akihabara. By old-school, we mean connectors, jacks, LEDs, switches, semiconductors and other components. It’s worth a peek, mainly as a cultural study; the easiest access is the narrow entrances under the tracks on Chūō-dōri.",139.771639,35.698432,
Shopping,V Stone Robot Center,"Are you on the lookout for a bipedal humanoid robot? V Stone specialises in DIY robot kits (from around ¥80,000, tax free). It also carries a range of electronic components, robot combat DVDs, magazines and other robot goods.",139.770437,35.698702,
Attractions,Higashi Hongan-ji,This large temple offers peace and quiet inside the main hall. The temple was founded in the 17th century; the current building is a reconstruction from 1965.,139.789589619133,35.7117422825194,
Attractions,Kyū-Yasuda-teien,This late-17th-century stroll garden offers beautiful views across its central tidal pond and is well worth a visit if you're in the area. It used to take in water from the Sumida-gawa but now the tidal action is controlled by a pump.,139.793794,35.698345,
Restaurants,Harajuku Gyōza-rō,"Gyōza (dumplings) are the only thing on the menu here, but you won’t hear any complaints from the regulars who queue up to get their fix. Have them sui (boiled) or yaki (pan-fried), with or without niniku (garlic) or nira (chives) – they’re all delicious. Expect to wait on weekends or at lunchtime, but the line moves quickly.",139.706086,35.667547,https://lonelyplanetimages.imgix.net/a/g/hi/t/003fe0e29fe621eeb797ab5cbdab13d3-lpl-img_0052.jpg?fit=crop&w=320&h=140
Nightlife,Bear Pond Espresso,Bear Pond's thick syrupy 'angel stain' espresso (¥690) is considered holy grail by many. The owner only pulls a limited number before noon; lattes etc are served all day. Service is sometimes testy – don't take it personally.,139.667913,35.663869,
Attractions,Mitsui Memorial Museum,"Stately wood panelling surrounds a small collection of traditional Japanese art and artefacts, including ceramics, paintings and nō (stylised dance-drama) masks, amassed over three centuries by the families behind today’s Mitsui conglomerate.",139.772968924306,35.6862493937554,
Attractions,Kyū Asakura House,"The Kyū Asakura House is a rare example of early-20th-century villa architecture, so hidden that many locals don't even know it exists. The home, built in 1919 for the family of a local statesman, includes several large tatami (reed mat) rooms, one Western-style drawing room (the fashion at the time) and a strolling garden with stone lanterns.",139.701,35.647384,
Attractions,Kawaii Monster Cafe,"Artist and stylist Sebastian Masuda is behind the lurid colours, surrealist installations and other-worldly outfits of this darkly cute cafe. In the afternoons there's a minimum order of a meal set (from ¥2160, drink included); the photo-ready food is coloured to match the decor. In the evenings Kawaii Monster Cafe stages various events, which have their own pricing schemes; check ahead before heading out.",139.706944,35.670241,
Attractions,Mitsubishi Ichigōkan Museum,"Housed in a handsome reproduction of the area’s first office building (designed in 1894 by English architect Josiah Conder), this museum showcases European art from the late 19th to the mid-20th centuries, with a focus on its holdings of Toulouse-Lautrec works.",139.763185,35.67818,
Attractions,Japan Folk Crafts Museum,"The mingei (folk crafts) movement was launched in the early 20th century to promote the works of artisans over cheaper, mass-produced goods. Central to the mingei philosophy is yo no bi (beauty through use). The Japan Folk Crafts Museum houses a collection of some 17,000 examples of craftwork from around Japan, in a farmhouse-like building designed by one of the movement’s founders. Note that it closes between exhibitions (check the schedule online).",139.679403,35.660783,
Information,Tōbu Sightseeing Service Center,"Sells passes for Tōbu rail transport from Asakusa to Nikkō and unlimited hop-on, hop-off bus services around Nikkō.",139.798214,35.711587,
Nightlife,New York Bar,Head to the Park Hyatt's 52nd floor to swoon over the sweeping nightscape from the floor-to-ceiling windows at this bar of Lost in Translation fame. There’s a cover charge of ¥2500 if you visit or stay past 8pm (7pm Sunday); go earlier and watch the sky fade to black. Cocktails start at ¥2160. Note: dress code enforced and 15% service charge levied.,139.690701,35.685666,
Shopping,Shimokita Garage Department,"A department store Shimo Kitazawa–style: this flea market–like space has dozens of vendors selling everything from handmade jewellery to vintage cowboy boots, plus Shimo-Kitazawa branded swag. Colourful murals mark the entrance.",139.666851,35.661934,
Shopping,Dover Street Market Ginza,"A department store as envisioned by Kawakubo Rei (of Comme des Garçons), DSM has seven floors of avant-garde brands, including several Japanese labels and everything in the Comme des Garçons line-up. The quirky art installations alone make it worth the visit.",139.763228,35.67038,https://lonelyplanetimages.imgix.net/a/g/hi/t/ec01d2a4343b112162ad72a776032d69-lpl-img_0763.jpg?fit=crop&w=320&h=140
Restaurants,Pepa Cafe Forest,"This restaurant serves uninspired Thai food in an inspired setting: a terrace on the edge of Inokashira-kōen. You can also just stop in for a Thai iced tea or a beer. It’s across the pond, if you’re coming through the park from Kichijōji Station. Expect to queue on weekends.",139.577866,35.699268,
Attractions,Yokoyama Taikan Memorial Hall,"Early-20th-century artist Yokoyama Taikan was one of the masters of modern nihonga (Japanese-style painting). Inside his former residence, a traditional Japanese structure with a nice garden, are changing displays of his works and those of his contemporaries. The museum closes for several weeks in June, August and December.",139.76856,35.711186,
Shopping,Akihabara Radio Kaikan,"Despite its name, Radio Kaikan has nothing to do with radios and everything to do with Japanese pop culture. It was completely rebuilt in 2014 to include nine floors of shops selling manga, anime, collectables such as models and figurines, fanzines, costumes and gear. Shops K-Books and Kaiyōdō Hobby Lobby are located here.",139.772357,35.69806,
Attractions,Meguro Parasitological Museum,Here’s one for fans of the grotesque: this small museum was established in 1953 by a local doctor concerned by the increasing number of parasites he was encountering due to unsanitary postwar conditions. The grisly centrepiece is an 8.8m-long tapeworm found in the body of a 40-year-old Yokohama man.,139.706600408467,35.6316376095049,
Shopping,Disk Union Shinjuku,"Keeping the dream alive for fans of physical music, Disk Union has eight storeys of used CDs and records, including whole floors for genres like 70s prog and 80s new wave. There are a few more branches nearby with even more specific (and obscure) foci; see the map out front.",139.703779,35.690633,
Attractions,Ueno Tōshō-gū,"This shrine inside Ueno-kōen was built in honour of Tokugawa Ieyasu, the warlord who unified Japan. Resplendent in gold leaf and ornate details, it dates from 1651 (though it has had recent touch-ups). You can get a pretty good look from outside the gate, if you want to skip the admission fee.",139.770689286875,35.7153861026571,
Restaurants,TY Harbor Brewery,"In a former warehouse on the waterfront, TY Harbor serves up excellent burgers, steaks, salads and sandwiches along with views of the canals around Tennōzu Isle. It also brews its own beer on the premises. Brunch is popular; call ahead to book a seat on the terrace.",139.747553,35.622934,
Shopping,Comme des Garçons,"Designer Kawakubo Rei threw a wrench in the fashion machine in the early ’80s with her dark, asymmetrical designs. That her work doesn’t appear as shocking today as it once did speaks volumes about her far-reaching success. This eccentric, vaguely disorienting architectural creation is her brand’s flagship store.",139.713658165366,35.6641243530269,
Entertainment,National Nō Theatre,"The traditional music, poetry and dances of nō, Japan's oldest existent mode of performing arts, unfold here on an elegant cypress stage. Each seat has a small screen displaying an English translation of the dialogue. Shows take place only a few times a month and can sell out quickly; purchase tickets one month in advance through the Japan Arts Council website.",139.708173335202,35.6800541492743,
Restaurants,Aux Amis Des Vins,"In pricy Ginza, this compact bistro stands out for being warm, friendly and eminently reasonable. Between lunch and dinner service, stop by for coffee and a selection of cakes. After 10pm it's a cosy wine bar, with a solid selection of wine by the glass (¥800) or by the bottle.",139.766597,35.674773,
Restaurants,Izu-ei Honten,"Izu-ei's twin delights are its delicious unagi (eel) and its elegant, traditional atmosphere, with waitstaff in kimonos and tatami seating (there are chairs, too).",139.772849,35.709645,
Restaurants,Hainan Jeefan Shokudō,"This cosy, white-walled ‘hawker-style Asian canteen’ is a small slice of Singapore. Hainan-style chicken rice, Singapore’s national dish, is the speciality. Steamed chicken and rice springs to life with the addition of accompanying sauces (detailed eating instructions are offered), alongside other equally tasty Southeast Asian dishes.",139.731953,35.658151,
Shopping,Kaiyōdō Hobby Lobby,"This is a collector's plastic dream – heroic, sexy figurines from all walks of Japanese science fiction. Look for the statues of characters from the anime series Neon Genesis Evangelion outside.",139.772326,35.698074,
Attractions,NTT Intercommunication Centre,"The ICC shows challenging, conceptual works that explore the intersection between art and technology – sometimes including participatory VR installations that are leaps and bounds above the city's more commercial experiences. Staff speak enough English to walk you through these experiential installations, but unfortunately curatorial notes are usually in Japanese only.",139.686718,35.683254,
Shopping,Akihabara Radio Center,"Strictly for old-school electronics otaku (geeks), this two-storey warren of several dozen electronics stalls under the elevated railway is the original, still-beating heart of Akihabara. By old-school, we mean connectors, jacks, LEDs, switches, semiconductors and other components. It’s worth a peek, mainly as a cultural study; the easiest access is the narrow entrances under the tracks on Chūō-dōri.",139.771639,35.698432,
Shopping,Sumida City Point,"Promoting the many artisans and craft businesses of the Sumida ward area, this showroom sells locally made items, from cosmetics and fashion to soy sauce. There's a cafe where you can sample food specialities, watch craftspeople providing demonstrations, and ask the experts on hand to guide you to specific shops in the area.",139.812355,35.710228,
Restaurants,Nihonbashi Dashi Bar Hanare,"This casual restaurant from longtime producer (300-plus years!) of katsuobushi (dried bonito) Ninben naturally serves dishes that make use of the umami-rich ingredient. Set meals, with dishes such as hearty miso soups and dashi takikokomi gohan (rice steamed in stock), are good value, and healthy to boot.",139.774997,35.686677,
Shopping,Isego Naka-Meguro,This outpost of 300-year-old Sendagi sake-ya (liquor store) Isego has a counter bar where you can order nihonshu (sake) by the glass (¥350 to ¥550; 3pm to 9pm). There's also usually an English-speaking clerk around who can help you select the right bottle for a hanami (cherry blossoming viewing) picnic or to bring home.,139.698372,35.647306,
Restaurants,Asakusa Unagi Sansho,"At this super-friendly and simple unagi (eel) restaurant the grilled eel is served in three different sizes: only go for large if you're really hungry. On the walls hang detailed traditional embroidery done by the mum, while the dad cooks the eels to perfection.",139.790608,35.713747,
Attractions,Sumida Hokusai Museum,"The woodblock artist Katsushika Hokusai (1760–1849) was born and died close to the location of this museum, which opened in 2016 in a striking aluminium-clad building designed by Pritzker Prize–winning architect Kazuyo Sejima. The small permanent exhibition gives an overview of his life and work, mostly through replicas.",139.800532,35.696253,https://lonelyplanetimages.imgix.net/a/g/hi/t/9562e01a5e75fa605571ed321043821a-lpl-img_0795.jpg?fit=crop&w=320&h=140
